acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
org::mozilla::javascript::xml::impl::xmlbeans::XML 0 1 25.2820512820513 0 1.48717948717949 0 0 0 0 0 0 0 0 5 0 0 0 39 986 0 78 3 0 39 0 9 0 0 0 39 0 0 0 0 0 0 0
org::mozilla::javascript::xml::impl::xmlbeans::XML::XScriptAnnotation 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
org::mozilla::javascript::xml::impl::xmlbeans::XML::NamespaceDeclarations 0 1 7 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 7 0 7 3 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
xmlimplsrc/org/mozilla/javascript/xmlimpl/XML 0 16 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 3 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
org::mozilla::javascript::xmlimpl::XML 0 1 8.5 0 1.0625 0 0 0 0 0 0 0 0 5 0 0 0 16 136 0 23 1 0 16 0 8 0 0 0 16 0 0 0 0 0 0 0
org::mozilla::javascript::xml::impl::xmlbeans::XMLCtor 0 1 18.1 0 1.4 0 0 0 0 0 0 0 0 5 0 0 0 10 181 0 33 4 0 10 0 1 0 0 0 10 0 0 0 0 0 0 0
org::mozilla::javascript::xmlimpl::XMLCtor 0 1 16.8181818181818 0 1.36363636363636 0 0 0 0 0 0 0 0 5 0 0 0 11 185 0 33 4 0 11 0 2 0 0 0 11 0 0 0 0 0 0 0
org::mozilla::javascript::xml::impl::xmlbeans::XMLLibImpl 0 8 18 0 2.07142857142857 0 0 0 0 5 0 0 0 1 0 0 0 6 252 0 36 2 0 14 0 8 0 0 0 33 0 0 0 30 0 0 0
org::mozilla::javascript::xmlimpl::XMLLibImpl 0 4.08333333333333 6.20833333333333 0 1.33333333333333 0 0 0 0 3 0 0 0 1 0 0 0 5 149 0 29 7 0 24 0 18 0 0 0 60 0 0 0 15 0 0 0
deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XMLList 7 48 4 0 1 0 0 0 0 3 0 0 0 0 0 0 0 1 4 0 4 1 0 1 0 1 0 0 0 5 0 0 0 3 0 0 0
org::mozilla::javascript::xml::impl::xmlbeans::XMLList 0 1 19.2941176470588 0 1.76470588235294 0 0 0 0 0 0 0 0 5 0 0 0 17 328 0 120 3 0 17 0 11 0 0 0 17 0 0 0 0 0 0 0
org::mozilla::javascript::xml::impl::xmlbeans::XMLList::AnnotationList 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
org::mozilla::javascript::xmlimpl::XMLList 0 1 14.25 0 1.75 0 0 0 0 0 0 0 0 5 0 0 0 20 285 0 101 3 0 20 0 11 0 0 0 20 0 0 0 0 0 0 0
org::mozilla::javascript::xml::impl::xmlbeans::XMLName 0 1 9.66666666666667 0 1.16666666666667 0 0 0 0 0 0 0 0 2 0 0 0 6 58 0 17 5 0 6 0 5 0 0 0 6 0 0 0 0 0 0 0
org::mozilla::javascript::xmlimpl::XMLName 0 1 11 0 1.18181818181818 0 0 0 0 0 0 0 0 2 0 0 0 11 121 0 26 4 0 11 0 5 0 0 0 11 0 0 0 0 0 0 0
org::mozilla::javascript::xml::impl::xmlbeans::XMLObjectImpl 2 1 19.8 0 1.96 0 0 0 0 0 0 0 0 4 0 0 0 25 495 0 177 4 2 25 0 19 0 0 0 25 0 0 0 0 0 0 0
org::mozilla::javascript::xmlimpl::XMLObjectImpl 2 1 16.5625 0 1.78125 0 0 0 0 0 0 0 0 4 0 0 0 32 530 0 205 4 2 32 0 23 0 0 0 32 0 0 0 0 0 0 0
org::mozilla::javascript::xml::impl::xmlbeans::XMLWithScope 0 1 40 0 1 0 0 0 0 0 0 0 0 2 0 0 0 1 40 0 40 5 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
org::mozilla::javascript::xmlimpl::XMLWithScope 0 1 40 0 1 0 0 0 0 0 0 0 0 2 0 0 0 1 40 0 40 5 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
Control 0 2 42 0 1 0 0 0 0 3 0 0 0 0 0 0 0 1 42 0 42 0 0 1 0 1 0 0 0 7 0 0 0 3 0 0 0
Counter 0 1 1 0 0.2 0 0 0 0 0 0 0 0 2 0 0 0 3 5 0 1 2 0 5 0 5 0 0 0 8 0 0 0 0 0 0 0
CounterTest 0 2 26 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 26 0 26 0 0 1 0 1 0 0 0 3 0 0 0 1 0 0 0
DynamicScopes 0 7 24 0 1 0 0 0 0 3 0 0 0 0 0 0 0 1 24 0 24 0 0 1 0 1 0 0 0 9 0 0 0 3 0 0 0
DynamicScopes::MyFactory 0 1 7 0 2 0 0 0 0 0 0 0 0 1 0 0 0 1 7 0 7 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
DynamicScopes::PerThread 0 1 22 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 22 0 22 3 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
File 0 1.88235294117647 7.70588235294118 0 0.941176470588235 0 0 0 0 1 0 0 0 2 0 0 0 3 131 0 20 5 0 17 0 13 0 0 0 38 0 0 0 3 0 0 0
Foo 1 1.33333333333333 4.83333333333333 0 0.833333333333333 0 0 0 0 0 0 0 0 2 0 0 0 4 29 0 15 2 0 6 0 6 0 0 0 9 0 0 0 0 0 0 0
Matrix 0 1.38888888888889 4.5 0 1.16666666666667 0 0 0 0 2 0 0 0 1 0 0 0 11 81 0 20 3 0 18 0 18 0 0 0 33 0 0 0 22 0 0 0
PrimitiveWrapFactory 0 3 13 0 4 0 0 0 0 0 0 0 0 1 0 0 0 1 13 0 13 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
RunScript 0 3 28 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 28 0 28 0 0 1 0 1 0 0 0 3 0 0 0 1 0 0 0
RunScript2 0 3 21 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 21 0 21 0 0 1 0 1 0 0 0 3 0 0 0 1 0 0 0
RunScript3 0 5 38 0 1 0 0 0 0 3 0 0 0 0 0 0 0 1 38 0 38 0 0 1 0 1 0 0 0 6 0 0 0 3 0 0 0
RunScript4 0 3 29 0 1 0 0 0 0 2 0 0 0 0 0 0 0 1 29 0 29 0 0 1 0 1 0 0 0 5 0 0 0 2 0 0 0
Shell 0 3.09090909090909 20.6363636363636 0 1.72727272727273 0 0 0 0 4 0 0 0 2 0 0 0 4 227 0 102 2 0 11 0 8 0 0 0 33 0 0 0 16 0 0 0
org::mozilla::classfile::ByteCode 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
org::mozilla::classfile::ClassFileWriter 24 19.8513513513514 21.9864864864865 0 1.41891891891892 0 0 0 0 4 0 0 0 0 0 0 0 2 1627 0 213 41 0 74 1 58 0 0 0 367 0 0 0 8 0 0 0
org::mozilla::classfile::ClassFileWriter::ClassFileFormatException 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
org::mozilla::classfile::ClassFileWriter::StackMapTable 0 1 26.1388888888889 0 1.22222222222222 0 0 0 0 0 0 0 0 0 0 0 0 36 941 0 419 11 0 36 0 0 0 0 0 36 0 0 0 0 0 0 0
org::mozilla::classfile::ExceptionTableEntry 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
org::mozilla::classfile::ClassFileField 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
org::mozilla::classfile::ClassFileMethod 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
org::mozilla::classfile::ConstantPool 0 1 11 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 11 0 11 13 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
org::mozilla::classfile::FieldOrMethodRef 0 1 6 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 5 30 0 10 4 0 5 0 5 0 0 0 5 0 0 0 0 0 0 0
org::mozilla::classfile::SuperBlock 0 1 8 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2 16 0 13 7 0 2 0 1 0 0 0 2 0 0 0 0 0 0 0
org::mozilla::classfile::TypeInfo 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
org::mozilla::javascript::annotations::JSConstructor 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
org::mozilla::javascript::annotations::JSFunction 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
org::mozilla::javascript::annotations::JSGetter 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
org::mozilla::javascript::annotations::JSSetter 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
org::mozilla::javascript::annotations::JSStaticFunction 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
org::mozilla::javascript::Arguments 0 1 12.8947368421053 0 1.47368421052632 0 0 0 0 0 0 0 0 3 0 0 0 19 245 0 32 8 0 19 0 6 0 0 0 19 0 0 0 0 0 0 0
org::mozilla::javascript::ast::ArrayComprehension 2 1.38888888888889 4.66666666666667 0 0.666666666666667 0 0 0 0 2 0 0 0 5 0 0 0 7 84 0 15 6 0 18 0 18 0 0 0 47 0 0 0 14 0 0 0
org::mozilla::javascript::ast::ArrayComprehensionLoop 0 1.14285714285714 4.28571428571429 0 0.857142857142857 0 0 0 0 4 0 0 0 7 0 0 0 7 30 0 10 0 0 7 0 7 0 0 0 17 0 0 0 28 0 0 0
org::mozilla::javascript::ast::ArrayLiteral 2 1.5 4.4375 0 0.6875 0 0 0 0 2 0 0 0 3 0 0 0 7 71 0 10 5 0 16 0 16 0 0 0 35 0 0 0 14 0 0 0
org::mozilla::javascript::ast::Assignment 0 1 3 0 2.16666666666667 0 0 0 0 1 0 0 0 4 0 0 0 6 18 0 4 0 0 6 0 6 0 0 0 12 0 0 0 6 0 0 0
org::mozilla::javascript::ast::AstNode 327 3.96551724137931 7.62068965517241 0 0.551724137931034 0 0 0 0 3 0 0 0 2 0 0 0 8 221 0 76 4 33 29 0 28 0 0 0 76 0 0 0 24 0 0 0
org::mozilla::javascript::ast::AstNode::PositionComparator 0 1 3 0 2 0 0 0 0 1 0 0 0 1 0 0 0 1 3 0 3 1 0 1 0 1 0 0 0 2 0 0 0 1 0 0 0
org::mozilla::javascript::ast::AstNode::DebugPrintVisitor 2 1.5 6.75 0 0.75 0 0 0 0 2 0 0 0 1 0 0 0 4 27 0 14 2 0 4 0 3 0 0 0 11 0 0 0 8 0 0 0
org::mozilla::javascript::ast::AstRoot 31 1.75 5.75 0 0.583333333333333 0 0 0 0 5 0 0 0 6 0 0 0 6 69 0 14 2 0 12 0 12 0 0 0 33 0 0 0 30 0 0 0
org::mozilla::javascript::ast::Block 3 1.5 4.83333333333333 0 1 0 0 0 0 2 0 0 0 3 0 0 0 6 29 0 11 0 0 6 0 6 0 0 0 12 0 0 0 12 0 0 0
org::mozilla::javascript::optimizer::Block 0 1 29.6666666666667 0 2.33333333333333 0 0 0 0 0 0 0 0 0 0 0 0 15 445 0 87 10 0 15 0 0 0 0 0 15 0 0 0 0 0 0 0
org::mozilla::javascript::optimizer::Block::FatBlock 0 3 14 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 14 0 14 2 0 1 0 0 0 0 0 7 0 0 0 1 0 0 0
org::mozilla::javascript::ast::BreakStatement 2 1.33333333333333 4.66666666666667 0 0.777777777777778 0 0 0 0 4 0 0 0 4 0 0 0 5 42 0 11 2 0 9 0 9 0 0 0 26 0 0 0 20 0 0 0
org::mozilla::javascript::ast::CatchClause 3 1.22222222222222 4.22222222222222 0 0.722222222222222 0 0 0 0 4 0 0 0 3 0 0 0 6 76 0 13 6 0 18 0 18 0 0 0 52 0 0 0 24 0 0 0
org::mozilla::javascript::ast::Comment 1 1 3.83333333333333 0 1.16666666666667 0 0 0 0 3 0 0 0 3 0 0 0 2 23 0 6 2 0 6 0 6 0 0 0 18 0 0 0 6 0 0 0
org::mozilla::javascript::ast::ConditionalExpression 3 1.125 4.25 0 0.625 0 0 0 0 2 0 0 0 3 0 0 0 6 68 0 10 5 0 16 0 16 0 0 0 47 0 0 0 12 0 0 0
org::mozilla::javascript::ast::ContinueStatement 2 1.25 4.41666666666667 0 1.08333333333333 0 0 0 0 4 0 0 0 4 0 0 0 5 53 0 11 2 0 12 0 12 0 0 0 34 0 0 0 20 0 0 0
org::mozilla::javascript::ast::DestructuringForm 3 1 1 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 1 0 2 2 0 2 0 0 0 2 0 0 0 0 0 0 0
org::mozilla::javascript::ast::DoLoop 2 1.11111111111111 4.11111111111111 0 0.777777777777778 0 0 0 0 3 0 0 0 6 0 0 0 5 37 0 9 2 0 9 0 9 0 0 0 23 0 0 0 15 0 0 0
org::mozilla::javascript::ast::ElementGet 3 1.06666666666667 3.93333333333333 0 0.866666666666667 0 0 0 0 2 0 0 0 3 0 0 0 5 59 0 9 4 0 15 0 15 0 0 0 42 0 0 0 10 0 0 0
org::mozilla::javascript::ast::EmptyExpression 0 1 2.8 0 1 0 0 0 0 2 0 0 0 3 0 0 0 5 14 0 3 0 0 5 0 5 0 0 0 8 0 0 0 10 0 0 0
org::mozilla::javascript::ast::ErrorCollector 0 1.14285714285714 5.42857142857143 0 3.28571428571429 0 0 0 0 1 0 0 0 2 0 0 0 4 38 0 7 1 0 7 0 7 0 0 0 13 0 0 0 4 0 0 0
org::mozilla::javascript::ast::ErrorNode 0 1 2.85714285714286 0 0.857142857142857 0 0 0 0 1 0 0 0 3 0 0 0 6 20 0 3 1 0 7 0 7 0 0 0 10 0 0 0 6 0 0 0
org::mozilla::javascript::ast::ExpressionStatement 17 1.18181818181818 3.81818181818182 0 1 0 0 0 0 3 0 0 0 3 0 0 0 3 42 0 6 1 0 11 0 11 0 0 0 34 0 0 0 9 0 0 0
org::mozilla::javascript::ast::ForInLoop 7 1.2 4.53333333333333 0 0.666666666666667 0 0 0 0 4 0 0 0 6 0 0 0 9 68 0 19 5 1 15 0 15 0 0 0 38 0 0 0 36 0 0 0
org::mozilla::javascript::ast::ForLoop 3 1.18181818181818 5.18181818181818 0 0.727272727272727 0 0 0 0 3 0 0 0 6 0 0 0 4 57 0 17 3 0 11 0 11 0 0 0 36 0 0 0 12 0 0 0
org::mozilla::javascript::ast::FunctionCall 9 1.46666666666667 4.86666666666667 0 0.8 0 0 0 0 2 0 0 0 3 0 0 0 5 73 0 11 5 1 15 0 15 0 0 0 41 0 0 0 10 0 0 0
org::mozilla::javascript::ast::FunctionNode 15 1.48717948717949 4.76923076923077 0 0.538461538461538 0 0 0 0 7 0 0 0 6 0 0 0 9 186 0 26 17 0 39 3 39 0 0 0 116 0 0 0 63 0 0 0
org::mozilla::javascript::ast::FunctionNode::Form 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
org::mozilla::javascript::ast::IdeErrorReporter 2 1 1 0 4 0 0 0 0 0 0 0 0 1 0 0 0 2 2 0 1 0 1 2 0 2 0 0 0 2 0 0 0 0 0 0 0
org::mozilla::javascript::ast::IfStatement 6 1.33333333333333 4.66666666666667 0 0.722222222222222 0 0 0 0 2 0 0 0 3 0 0 0 6 84 0 21 6 0 18 0 18 0 0 0 48 0 0 0 12 0 0 0
org::mozilla::javascript::ast::InfixExpression 37 1.27777777777778 5.44444444444444 0 1.16666666666667 0 0 0 0 3 0 0 0 3 0 0 0 6 98 0 15 3 5 18 0 18 0 0 0 67 0 0 0 18 0 0 0
org::mozilla::javascript::ast::Jump 29 2.17647058823529 4.94117647058824 0 0.882352941176471 0 0 0 0 2 0 0 0 3 0 0 0 10 84 0 7 3 5 17 1 17 0 0 0 52 0 0 0 20 0 0 0
org::mozilla::javascript::ast::KeywordLiteral 0 1.75 6.75 0 1.125 0 0 0 0 3 0 0 0 3 0 0 0 7 54 0 25 0 0 8 0 8 0 0 0 15 0 0 0 21 0 0 0
org::mozilla::javascript::ast::Label 1 1.125 4.125 0 1.125 0 0 0 0 2 0 0 0 4 0 0 0 5 33 0 7 1 0 8 0 8 0 0 0 18 0 0 0 10 0 0 0
org::mozilla::javascript::ast::LabeledStatement 7 1.58333333333333 4.91666666666667 0 0.75 0 0 0 0 2 0 0 0 3 0 0 0 4 59 0 8 2 0 12 0 12 0 0 0 33 0 0 0 8 0 0 0
org::mozilla::javascript::ast::LetNode 2 1.28571428571429 4.28571428571429 0 0.785714285714286 0 0 0 0 3 0 0 0 5 0 0 0 5 60 0 12 4 0 14 0 14 0 0 0 38 0 0 0 15 0 0 0
org::mozilla::javascript::ast::Loop 21 1 3.3 0 0.8 0 0 0 0 1 0 0 0 5 0 0 0 5 33 0 6 3 4 10 0 10 0 0 0 22 0 0 0 5 0 0 0
org::mozilla::javascript::ast::Name 19 1 3.5 0 0.857142857142857 0 0 0 0 3 0 0 0 3 0 0 0 5 49 0 5 2 0 14 0 14 0 0 0 34 0 0 0 15 0 0 0
org::mozilla::javascript::ast::NewExpression 2 1.85714285714286 6.14285714285714 0 0.857142857142857 0 0 0 0 4 0 0 0 4 0 0 0 4 43 0 16 1 0 7 0 7 0 0 0 23 0 0 0 16 0 0 0
org::mozilla::javascript::ast::NodeVisitor 52 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0
org::mozilla::javascript::ast::NumberLiteral 2 1 3.33333333333333 0 1.08333333333333 0 0 0 0 3 0 0 0 3 0 0 0 5 40 0 5 2 0 12 0 12 0 0 0 31 0 0 0 15 0 0 0
org::mozilla::javascript::ast::ObjectLiteral 15 1.7 5.2 0 0.8 0 0 0 0 2 0 0 0 3 0 0 0 5 52 0 10 2 0 10 0 10 0 0 0 23 0 0 0 10 0 0 0
org::mozilla::javascript::ast::ObjectProperty 1 1.44444444444444 4.77777777777778 0 0.555555555555556 0 0 0 0 3 0 0 0 4 0 0 0 7 43 0 15 0 0 9 0 9 0 0 0 22 0 0 0 21 0 0 0
org::mozilla::javascript::ast::ParenthesizedExpression 12 1.11111111111111 3.66666666666667 0 1.11111111111111 0 0 0 0 2 0 0 0 3 0 0 0 5 33 0 5 1 0 9 0 9 0 0 0 23 0 0 0 10 0 0 0
org::mozilla::javascript::ast::ParseProblem 0 1 3.91666666666667 0 0.833333333333333 0 0 0 0 1 0 0 0 0 0 0 0 1 47 0 9 5 0 12 0 12 0 0 0 36 0 0 0 1 0 0 0
org::mozilla::javascript::ast::ParseProblem::Type 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
org::mozilla::javascript::ast::PropertyGet 2 1.08333333333333 3.58333333333333 0 1.33333333333333 0 0 0 0 4 0 0 0 4 0 0 0 10 43 0 8 0 0 12 0 12 0 0 0 26 0 0 0 40 0 0 0
org::mozilla::javascript::ast::RegExpLiteral 2 1 3.11111111111111 0 0.777777777777778 0 0 0 0 2 0 0 0 3 0 0 0 5 28 0 4 2 0 9 0 9 0 0 0 19 0 0 0 10 0 0 0
org::mozilla::javascript::ast::ReturnStatement 2 1.375 4.5 0 1.125 0 0 0 0 2 0 0 0 3 0 0 0 4 36 0 11 1 0 8 0 8 0 0 0 20 0 0 0 8 0 0 0
org::mozilla::javascript::ast::ScriptNode 30 1.58333333333333 4.38888888888889 0 0.555555555555556 0 0 0 0 5 0 0 0 5 0 0 0 18 158 0 25 14 2 36 0 36 0 0 0 87 0 0 0 90 0 0 0
